Borough,Neighborhood Latitude,Neighborhood Longitude,Name,Restaurant Latitude,Restaurant Longitude,Category_Names,Area (sq mi),Population_2019,Density,Median_Househols_Income,N_employees
Lewisham,51.4452,0.0209,Pistachios in the Park,51.456216,0.006019,Café,13.57,305842,8.636,26.541,67.24
Lewisham,51.4452,0.0209,Villa Moura,51.457794,0.011004,Portuguese Restaurant,13.57,305842,8.636,26.541,67.24
Lewisham,51.4452,0.0209,Filling Station Cafe,51.430479,0.020504,Café,13.57,305842,8.636,26.541,67.24
Lewisham,51.4452,0.0209,Springbank Fish & Chips,51.448497,-0.001974,Fish and Chips Shop,13.57,305842,8.636,26.541,67.24
Lewisham,51.4452,0.0209,Quality Chicken and Ribs,51.430145,0.021489,Fried Chicken Joint,13.57,305842,8.636,26.541,67.24
Lewisham,51.4452,0.0209,Station Cafe,51.453268,-0.000531,Café,13.57,305842,8.636,26.541,67.24
Lewisham,51.4452,0.0209,H-2-u,51.45334,-0.00045,Chinese Restaurant,13.57,305842,8.636,26.541,67.24
Lewisham,51.4452,0.0209,Hither Green Deli,51.453093,-0.000821,Gourmet Store,13.57,305842,8.636,26.541,67.24
Lewisham,51.4452,0.0209,Le Delice,51.450369,-0.005716,Breakfast Spot,13.57,305842,8.636,26.541,67.24
Merton,51.4014,0.1958,Domino's Pizza,51.395303,0.177851,Pizzeria,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,The Olympic,51.39445,0.191567,Bar,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,KFC Swanley,51.39669,0.173771,Fast Food Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Raj of India,51.395157,0.178218,Indian Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,The Magic Wok,51.395176,0.176222,Fast Food Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,The Step in Cafe,51.396642,0.173924,Café,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Motties,51.39627,0.174062,English Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Tip Top Cafe,51.394942,0.175805,Café,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,The Chef,51.396698,0.173958,Chinese Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Subway,51.396227,0.174309,Fast Food Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Spiaggia,51.404196,0.184567,Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Oaks Cafe Deli,51.391825,0.187224,"Cafes, Coffee, and Tea Houses",14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Mottie Pie and Mash,51.397688,0.179218,Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Thanks a Latte,51.409075,0.182439,Café,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,China Red,51.39535,0.177698,Chinese Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Spice Balti House,51.3955,0.177424,Fast Food Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Fahims,51.395496,0.17733,Indian Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Little India,51.395496,0.17733,Indian Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Swanley Tandoori,51.395492,0.177237,Indian Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Swanley Charcoal Grill,51.394711,0.175482,Fast Food Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Yau's,51.394651,0.175354,Fast Food Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Swanley Fried Chicken,51.394647,0.17526,Fast Food Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,The Magic Wok,51.391436,0.173571,Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Ali's Plaice Fish & Chip Shop,51.402339,0.168279,Fish and Chips Shop,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Truffles Restaurant,51.418172,0.188918,Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Elements,51.418172,0.188918,Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Shaad Indian Restaurant,51.400829,0.181778,Indian Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Anchor in Hope Westkings Down,51.41093,0.18403,Diner,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Snack Bar,51.390213,0.188577,Food Truck,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Thai Emperor,51.395188,0.177781,Thai Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Roadside Refreshments,51.387418,0.200042,Food Truck,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,Morone's,51.413345,0.178752,Italian Restaurant,14.52,206548,5.48,33.003,80.4
Merton,51.4014,0.1958,RG’s Restaurant,51.418228,0.188952,Restaurant,14.52,206548,5.48,33.003,80.4
Newham,51.5077,0.0469,Yi-Ban,51.507656,0.041244,Chinese Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,The Garden,51.511125,0.033021,Café,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Zero Sette,51.50876,0.024895,Italian Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Upper Deck Restaurant,51.507811,0.023035,Hotel Bar,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Pret a Manger,51.503712,0.049725,Fast Food Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,caffe fratelli Docklands,51.508369,0.018616,Café,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Fox at Connaught,51.508709,0.039416,Pub,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Brick Lane Brews,51.50406,0.047832,Bagel Shop,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Docksider,51.508391,0.034738,American Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Top 1 Forever,51.507543,0.020675,French Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,China Palace,51.50876,0.024895,Chinese Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Aloft Grab&Go,51.508412,0.035208,Deli,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Subway,51.507876,0.030488,Fast Food Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Bagel Factory,51.508139,0.026713,Bagel Shop,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Upper Crust,51.508205,0.031787,American Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,City Bar and Grill,51.504041,0.049834,Bar,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Underground Bar UEL,51.508354,0.064091,Bar,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Espressamente Illy,51.503438,0.049649,Coffee Shop,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Rhubarb,51.503661,0.049785,Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Brilliant Punjabi,51.508253,0.029254,Indian Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Viva Burrito,51.507936,0.029426,Mexican Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Prime Burger,51.509299,0.02946,Burger Joint,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Thames Barrier Sushi,51.50054,0.033238,Sushi Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Kings Chinese Take Away,51.50085,0.063074,Chinese Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Pilots Bar & Kitchen,51.503438,0.049649,Bistro,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Orzo’S Deli,51.508229,0.02631,Deli,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,So Restaurant,51.505205,0.026386,American Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,The Tavern,51.508109,0.027243,Bar,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,The White Horse,51.491587,0.043326,Hotel Bar,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Galyons Bar & Kitchen,51.506696,0.072961,Pub,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Happy House,51.492777,0.061435,Chinese Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,King Rooster,51.52471,0.03949,Fish and Chips Shop,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Brick Lane Brews,51.504038,0.048551,Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Yum Yum,51.502461,0.045941,Fish and Chips Shop,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Docksider Neighbourhood Kitchen & Grill,51.508464,0.035148,Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Custom House Bar & Grill,51.510265,0.033137,Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Ping Pong,51.499128,0.055982,Chinese Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Wrapid,51.50824,0.030161,Fast Food Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Le Royal,51.513345,0.031906,Fast Food Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Toque D'Or,51.508229,0.02631,Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,T J's Kebabs,51.499828,0.063181,Fast Food Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Slice Bar,51.504897,0.026747,Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Al Masar,51.507566,0.025997,Lebanese Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Westminster Cafeteria,51.494399,0.040925,Café,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Eeshis Kitchen,51.50746,0.02121,Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Bread&Break,51.507885,0.021066,Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Grubstop Cafe,51.522875,0.057684,Café,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Lands End Restaurant,51.508428,0.019934,Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Chilli Tandoori,51.509784,0.020029,Indian Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Helen's Kitchen,51.493495,0.062971,African Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Pret a Manger,51.504068,0.04802,Fast Food Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Restair Trattoria,51.503934,0.04986,Italian Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Thyme Resturant,51.508419,0.038964,Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,The Salt Port - Restaurant & Delicatessen,51.507538,0.038609,Bistro,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Panopolis,51.503502,0.049871,Café,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Cafe Bonnane,51.502137,0.037507,Breakfast Spot,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Tapa Tapa,51.508777,0.025272,Tapas Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Mint Leaves,51.508162,0.032035,Asian Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,River Cottage Deli,51.50823,0.032351,Deli,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,The Bridge Restaurant,51.508196,0.031598,Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Chop'd,51.507939,0.031899,Salad Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Il Volo,51.500221,0.038167,Italian Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,The Reach Bar & Kitchen,51.506704,0.073149,Wine Bar,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Pummaro,51.508025,0.031403,Pizzeria,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Oscars Café,51.507405,0.06342,Café,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Spice,51.507902,0.029863,Asian Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Rotisserie,51.508163,0.029656,Fast Food Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Lucas Fish Bar,51.513756,0.031424,Fish and Chips Shop,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Water Front Quayside Cafe & Bar,51.507035,0.027412,Café,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Roz Cafe,51.500842,0.062886,"Cafes, Coffee, and Tea Houses",13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Panini Pronto,51.508328,0.023717,Sandwich Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,The Potato Factory,51.507779,0.027134,Diner,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,The View Cafe,51.49516,0.041024,Café,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Ho Lee Chinese Restaurant,51.510038,0.026865,Chinese Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,The Italian Kitchen,51.508365,0.026943,Sandwich Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,The Pyramid,51.508182,0.026464,English Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Arts Café,51.49482,0.044293,Café,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Sandwich & Co,51.508225,0.026216,Sandwich Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Golden Sands,51.510158,0.025932,Chinese Restaurant,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Delice de France,51.508306,0.025625,Bakery,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Camelia Breakfast,51.509456,0.025961,Breakfast Spot,13.98,353134,9.723,23.143,114.01
Newham,51.5077,0.0469,Unusual Coffee Bar,51.508781,0.025366,Café,13.98,353134,9.723,23.143,114.01
Redbridge,51.559,0.0741,Roosters Piri Piri,51.559947,0.070019,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Khyber Pass,51.552262,0.052675,Indian Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Sultan Restaurant,51.562223,0.067749,Turkish Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,JRC Global Buffet,51.557108,0.070572,Buffet,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Teras Grill Restaurant,51.55797,0.071741,Turkish Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Dosa Special,51.557776,0.069789,Indian Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,The Urban Chocolatier,51.560532,0.069829,Dessert Shop,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Oceans Fish Bar,51.561926,0.076911,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,German Doner Kebab,51.56111,0.069449,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Londek,51.561161,0.069389,Eastern European Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Anand Pan Centre,51.553695,0.072787,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Shinwari,51.563176,0.067325,Afghan Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Dixy Chicken,51.552976,0.073629,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,China House,51.559075,0.084508,Chinese Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Al Khayma,51.56375,0.066852,Indian Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,The Prince of Wales,51.55886,0.085751,Pub,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Oko Lounge,51.564885,0.082755,Hookah Bar,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Franzos Piri Piri,51.54926,0.075109,Burger Joint,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Luigi's Restaurant,51.572753,0.064027,Italian Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Valentine's Park Cafe,51.568284,0.070453,Café,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Tasty Fish Bar,51.565085,0.08361,Fish and Chips Shop,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Dixy Chicken,51.554365,0.057442,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Tasty Chicken,51.564033,0.097306,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Nirala,51.572833,0.064627,Bakery,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Saray Sofrasi,51.575455,0.066507,Turkish Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,The Corinthian Souvlaki Ba,51.575927,0.068629,Greek Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,McDonald's,,,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Burger King,51.559034,0.072575,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Mama's Kitchen,51.560634,0.074563,African Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Ravi Grill,51.561027,0.074895,Indian Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Coco Noodle Bar,51.558609,0.070299,Chinese Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Burger Shack,51.561325,0.075536,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Calabash,51.557776,0.069789,Caribbean Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Monte Cristo Cafe,51.559975,0.079197,"Cafes, Coffee, and Tea Houses",21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Spice Khazana,51.560092,0.079337,Indian Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Spicy Grill,51.555889,0.071108,Indian Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Desi Fried Chicken,51.555783,0.071134,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Sholay Limited,51.555282,0.072018,Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Dixy Chicken,51.562284,0.07768,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,The Fold Restaurant,51.561986,0.069711,Italian Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Punjabi Tadka,51.560399,0.081472,Asian Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,KFC Ilford HSR,51.56042,0.081943,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Paradise Fish Bar,51.562223,0.067749,Fish and Chips Shop,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,La Bella,51.56097,0.08271,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Eatons,51.560859,0.083311,Caribbean Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Pizza Plus,51.563335,0.067239,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Koyla,51.563335,0.067239,Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Ohio Fried Chicken,51.563822,0.067262,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Chestersway Chicken and Pizza,51.564236,0.082723,Pizzeria,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Foodies Cafe,51.564458,0.082859,Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,O'Neill's,51.55901,0.07082,Pub,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Subway,51.559029,0.072481,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Greggs,51.559603,0.075671,Bakery,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Delicious Cafe,51.558911,0.074699,Café,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Pizza Hut,51.559465,0.076229,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Loaded Gourmet Burgers & Fries,51.560797,0.069716,Burger Joint,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Firecracker,51.55775,0.074079,Chinese Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Burger King,51.559664,0.070945,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,KFC Ilford,51.559443,0.076948,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Subway,51.559083,0.07004,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Greggs,51.557705,0.070471,Bakery,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,El Mexicana,51.560081,0.071842,Burrito Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Saravanaa Bhavan,51.561718,0.068539,Indian Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Golden Curry,51.558073,0.07162,Indian Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Spice Village Ilford,51.560034,0.079325,Buffet,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Ilford Kebab House,51.559135,0.06998,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Nagina Sweet,51.55015,0.074463,Asian Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,China Grill,51.562406,0.068228,Chinese Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Ruby's,51.551891,0.073514,Indian Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Nirala,51.551655,0.074285,Bakery,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Abigail's Cafe,51.561664,0.085636,Café,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Cemo,51.56299,0.091212,Turkish Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Caraway,51.575165,0.066055,Indian Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,Gymkhana,51.559649,0.093837,Indian Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,McDonald's,51.573968,0.084197,Fast Food Restaurant,21.78,305222,5.386,29.549,79.985
Redbridge,51.559,0.0741,The Ashgrove,51.5606,0.095793,Wine Bar,21.78,305222,5.386,29.549,79.985
